uik;okrug;tik;voters;turnout_pct;candidates_with_pct
5071;Промышленный;Самара, Промышленная;1892;43.39;Венедиктов: 9.9%, Живайкин: 20.0%, Матвеев: 49.3%, Минаев: 3.1%, Плетнева: 5.2%, Саранцева: 7.5%
5072;Промышленный;Самара, Промышленная;1807;37.08;Венедиктов: 13.0%, Живайкин: 24.3%, Матвеев: 43.4%, Минаев: 3.6%, Плетнева: 6.9%, Саранцева: 5.7%
5073;Промышленный;Самара, Промышленная;1915;36.61;Венедиктов: 10.6%, Живайкин: 41.6%, Матвеев: 27.4%, Минаев: 4.0%, Плетнева: 6.4%, Саранцева: 5.1%
5074;Промышленный;Самара, Промышленная;1962;40.93;Венедиктов: 11.7%, Живайкин: 20.3%, Матвеев: 47.3%, Минаев: 5.5%, Плетнева: 7.0%, Саранцева: 4.0%
5075;Промышленный;Самара, Промышленная;1944;38.07;Венедиктов: 9.3%, Живайкин: 20.8%, Матвеев: 46.6%, Минаев: 3.9%, Плетнева: 7.3%, Саранцева: 5.8%
5076;Промышленный;Самара, Промышленная;2065;39.23;Венедиктов: 11.5%, Живайкин: 27.9%, Матвеев: 38.1%, Минаев: 3.0%, Плетнева: 7.3%, Саранцева: 6.8%
5077;Промышленный;Самара, Промышленная;1370;35.99;Венедиктов: 13.4%, Живайкин: 26.2%, Матвеев: 39.0%, Минаев: 4.9%, Плетнева: 9.1%, Саранцева: 6.1%
5078;Промышленный;Самара, Промышленная;1765;37.34;Венедиктов: 13.1%, Живайкин: 21.7%, Матвеев: 46.0%, Минаев: 3.2%, Плетнева: 5.5%, Саранцева: 7.4%
5079;Промышленный;Самара, Промышленная;2455;39.02;Венедиктов: 10.9%, Живайкин: 23.8%, Матвеев: 41.6%, Минаев: 2.8%, Плетнева: 7.2%, Саранцева: 7.8%
5080;Промышленный;Самара, Промышленная;1751;37.52;Венедиктов: 11.4%, Живайкин: 38.5%, Матвеев: 31.2%, Минаев: 5.7%, Плетнева: 5.2%, Саранцева: 4.2%
5081;Промышленный;Самара, Промышленная;1672;37.02;Венедиктов: 10.2%, Живайкин: 35.1%, Матвеев: 36.0%, Минаев: 4.5%, Плетнева: 6.5%, Саранцева: 4.4%
5082;Промышленный;Самара, Промышленная;2062;36.81;Венедиктов: 12.0%, Живайкин: 37.5%, Матвеев: 25.7%, Минаев: 7.4%, Плетнева: 7.5%, Саранцева: 8.8%
5083;Промышленный;Самара, Промышленная;1535;38.57;Венедиктов: 7.6%, Живайкин: 42.4%, Матвеев: 34.6%, Минаев: 5.2%, Плетнева: 4.9%, Саранцева: 3.5%
5084;Промышленный;Самара, Промышленная;2405;37.09;Венедиктов: 7.2%, Живайкин: 51.2%, Матвеев: 26.2%, Минаев: 3.5%, Плетнева: 4.9%, Саранцева: 4.0%
5085;Промышленный;Самара, Промышленная;2833;38.48;Венедиктов: 13.5%, Живайкин: 23.6%, Матвеев: 41.9%, Минаев: 4.1%, Плетнева: 6.9%, Саранцева: 5.8%
5086;Промышленный;Самара, Промышленная;1650;40.73;Венедиктов: 13.2%, Живайкин: 26.6%, Матвеев: 42.0%, Минаев: 2.8%, Плетнева: 8.3%, Саранцева: 4.6%
5087;Промышленный;Самара, Промышленная;2167;38.26;Венедиктов: 13.4%, Живайкин: 22.4%, Матвеев: 40.8%, Минаев: 3.3%, Плетнева: 8.1%, Саранцева: 7.5%
5088;Промышленный;Самара, Промышленная;2343;34.27;Венедиктов: 10.8%, Живайкин: 27.1%, Матвеев: 39.6%, Минаев: 3.2%, Плетнева: 8.5%, Саранцева: 6.2%
5089;Промышленный;Самара, Промышленная;2110;37.73;Венедиктов: 11.2%, Живайкин: 23.1%, Матвеев: 41.1%, Минаев: 3.5%, Плетнева: 7.8%, Саранцева: 6.4%
5090;Промышленный;Самара, Промышленная;2113;36.82;Венедиктов: 18.5%, Живайкин: 22.4%, Матвеев: 39.6%, Минаев: 2.7%, Плетнева: 7.7%, Саранцева: 3.7%
5091;Промышленный;Самара, Промышленная;2125;37.60;Венедиктов: 12.4%, Живайкин: 24.3%, Матвеев: 42.2%, Минаев: 2.2%, Плетнева: 4.6%, Саранцева: 6.9%
5092;Промышленный;Самара, Промышленная;2881;35.37;Венедиктов: 16.3%, Живайкин: 20.2%, Матвеев: 43.2%, Минаев: 2.2%, Плетнева: 7.0%, Саранцева: 7.0%
5093;Промышленный;Самара, Промышленная;2778;38.84;Венедиктов: 16.6%, Живайкин: 20.8%, Матвеев: 41.8%, Минаев: 2.9%, Плетнева: 7.1%, Саранцева: 4.6%
5094;Промышленный;Самара, Промышленная;2370;37.59;Венедиктов: 22.6%, Живайкин: 19.6%, Матвеев: 41.8%, Минаев: 3.0%, Плетнева: 5.5%, Саранцева: 3.5%
5095;Промышленный;Самара, Промышленная;2965;44.28;Венедиктов: 39.5%, Живайкин: 14.1%, Матвеев: 30.5%, Минаев: 2.3%, Плетнева: 5.6%, Саранцева: 4.0%
5096;Промышленный;Самара, Промышленная;2940;40.58;Венедиктов: 21.3%, Живайкин: 21.8%, Матвеев: 37.7%, Минаев: 3.2%, Плетнева: 4.5%, Саранцева: 5.6%
5097;Промышленный;Самара, Промышленная;3018;34.59;Венедиктов: 31.4%, Живайкин: 16.5%, Матвеев: 34.6%, Минаев: 2.3%, Плетнева: 6.7%, Саранцева: 4.1%
5098;Промышленный;Самара, Промышленная;2843;38.20;Венедиктов: 15.2%, Живайкин: 21.1%, Матвеев: 42.8%, Минаев: 2.8%, Плетнева: 6.9%, Саранцева: 7.2%
5099;Промышленный;Самара, Промышленная;2067;43.69;Венедиктов: 9.4%, Живайкин: 42.0%, Матвеев: 31.2%, Минаев: 3.3%, Плетнева: 4.5%, Саранцева: 5.1%
5100;Промышленный;Самара, Промышленная;2842;37.93;Венедиктов: 4.5%, Живайкин: 70.1%, Матвеев: 22.0%, Минаев: 1.1%, Плетнева: 1.0%, Саранцева: 0.8%
5101;Промышленный;Самара, Промышленная;2199;38.11;Венедиктов: 14.0%, Живайкин: 22.9%, Матвеев: 39.6%, Минаев: 4.1%, Плетнева: 9.6%, Саранцева: 6.2%
5102;Промышленный;Самара, Промышленная;263;92.02;Венедиктов: 6.2%, Живайкин: 35.5%, Матвеев: 25.2%, Минаев: 3.3%, Плетнева: 11.2%, Саранцева: 10.7%
5103;Промышленный;Самара, Промышленная;187;11.76;Венедиктов: 13.6%, Живайкин: 27.3%, Матвеев: 36.4%, Минаев: 9.1%, Плетнева: 0.0%, Саранцева: 13.6%
5104;Промышленный;Самара, Промышленная;415;97.35;Венедиктов: 6.9%, Живайкин: 53.2%, Матвеев: 23.3%, Минаев: 3.0%, Плетнева: 2.0%, Саранцева: 5.7%
3301;Промышленный;Самара, Советская;1668;31.77;Венедиктов: 9.2%, Живайкин: 23.8%, Матвеев: 45.5%, Минаев: 5.3%, Плетнева: 4.3%, Саранцева: 6.8%
3302;Промышленный;Самара, Советская;1649;32.20;Венедиктов: 8.3%, Живайкин: 40.3%, Матвеев: 28.8%, Минаев: 5.8%, Плетнева: 5.3%, Саранцева: 7.2%
3303;Промышленный;Самара, Советская;1992;33.84;Венедиктов: 12.5%, Живайкин: 39.0%, Матвеев: 27.9%, Минаев: 3.9%, Плетнева: 7.6%, Саранцева: 5.8%
3304;Промышленный;Самара, Советская;2514;30.95;Венедиктов: 8.2%, Живайкин: 22.9%, Матвеев: 44.0%, Минаев: 4.4%, Плетнева: 5.5%, Саранцева: 8.0%
3305;Промышленный;Самара, Советская;2532;35.90;Венедиктов: 8.4%, Живайкин: 28.5%, Матвеев: 42.5%, Минаев: 3.4%, Плетнева: 5.8%, Саранцева: 6.6%
3306;Промышленный;Самара, Советская;1119;36.91;Венедиктов: 3.4%, Живайкин: 48.7%, Матвеев: 34.6%, Минаев: 2.2%, Плетнева: 4.6%, Саранцева: 3.4%
3307;Промышленный;Самара, Советская;1181;41.32;Венедиктов: 12.5%, Живайкин: 24.4%, Матвеев: 41.8%, Минаев: 2.9%, Плетнева: 7.6%, Саранцева: 5.9%
3308;Промышленный;Самара, Советская;2800;37.96;Венедиктов: 7.9%, Живайкин: 40.3%, Матвеев: 39.0%, Минаев: 3.4%, Плетнева: 2.6%, Саранцева: 6.9%
3309;Промышленный;Самара, Советская;1866;44.43;Венедиктов: 8.4%, Живайкин: 59.0%, Матвеев: 17.6%, Минаев: 2.4%, Плетнева: 6.6%, Саранцева: 5.9%
3310;Промышленный;Самара, Советская;2461;40.47;Венедиктов: 11.8%, Живайкин: 44.0%, Матвеев: 27.2%, Минаев: 3.7%, Плетнева: 4.2%, Саранцева: 6.1%
3311;Промышленный;Самара, Советская;2139;43.48;Венедиктов: 7.5%, Живайкин: 39.5%, Матвеев: 31.0%, Минаев: 2.1%, Плетнева: 6.6%, Саранцева: 6.8%
3312;Промышленный;Самара, Советская;2374;35.89;Венедиктов: 8.2%, Живайкин: 26.1%, Матвеев: 44.2%, Минаев: 2.7%, Плетнева: 5.8%, Саранцева: 7.9%
3313;Промышленный;Самара, Советская;1458;42.32;Венедиктов: 6.7%, Живайкин: 49.9%, Матвеев: 25.3%, Минаев: 4.0%, Плетнева: 5.0%, Саранцева: 7.1%
3314;Промышленный;Самара, Советская;2296;42.73;Венедиктов: 10.9%, Живайкин: 33.1%, Матвеев: 34.5%, Минаев: 3.0%, Плетнева: 4.8%, Саранцева: 8.3%
3315;Промышленный;Самара, Советская;1230;35.37;Венедиктов: 20.5%, Живайкин: 25.3%, Матвеев: 29.7%, Минаев: 3.5%, Плетнева: 5.8%, Саранцева: 8.1%
3316;Промышленный;Самара, Советская;1778;30.48;Венедиктов: 10.9%, Живайкин: 30.5%, Матвеев: 34.8%, Минаев: 4.1%, Плетнева: 5.9%, Саранцева: 8.5%
3317;Промышленный;Самара, Советская;2547;37.65;Венедиктов: 5.3%, Живайкин: 39.2%, Матвеев: 39.0%, Минаев: 2.6%, Плетнева: 4.1%, Саранцева: 4.4%
3318;Промышленный;Самара, Советская;1810;37.68;Венедиктов: 9.6%, Живайкин: 23.1%, Матвеев: 43.8%, Минаев: 4.1%, Плетнева: 5.4%, Саранцева: 7.5%
3319;Промышленный;Самара, Советская;2830;35.41;Венедиктов: 10.4%, Живайкин: 39.1%, Матвеев: 32.0%, Минаев: 3.4%, Плетнева: 6.8%, Саранцева: 6.6%
3320;Промышленный;Самара, Советская;1494;39.63;Венедиктов: 6.8%, Живайкин: 49.3%, Матвеев: 28.0%, Минаев: 3.5%, Плетнева: 4.7%, Саранцева: 5.2%
3321;Промышленный;Самара, Советская;1698;37.57;Венедиктов: 5.5%, Живайкин: 50.0%, Матвеев: 34.8%, Минаев: 1.2%, Плетнева: 4.7%, Саранцева: 2.5%
3322;Промышленный;Самара, Советская;1560;30.26;Венедиктов: 8.3%, Живайкин: 40.0%, Матвеев: 31.8%, Минаев: 5.7%, Плетнева: 6.8%, Саранцева: 2.8%
3323;Промышленный;Самара, Советская;2171;39.52;Венедиктов: 8.0%, Живайкин: 45.0%, Матвеев: 25.8%, Минаев: 2.3%, Плетнева: 5.1%, Саранцева: 7.9%
3324;Промышленный;Самара, Советская;2587;49.13;Венедиктов: 10.2%, Живайкин: 24.9%, Матвеев: 41.5%, Минаев: 4.6%, Плетнева: 7.7%, Саранцева: 6.2%
3325;Промышленный;Самара, Советская;2313;40.64;Венедиктов: 8.9%, Живайкин: 31.1%, Матвеев: 34.4%, Минаев: 3.8%, Плетнева: 7.3%, Саранцева: 7.2%
